Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
12017,0.0,0.603,0.0,183.43277999999998,183.43277999999998,170.72
16072,4.7,0.609,23.2,183.19433999999998,187.89433999999997,175.42
20541,10.4,0.619,63.2,182.79693999999998,193.19693999999998,181.12
22777,13.2,0.626,85.8,182.51876,195.71875999999997,183.92
24992,14.9,0.63,98.5,182.35979999999998,197.25979999999998,185.62
27206,17.9,0.637,124.8,182.08162,199.98162,188.62
29064,19.6,0.637,138.3,182.08162,201.68161999999998,190.32
31878,22.5,0.637,162.2,182.08162,204.58162,193.22
33778,24.9,0.636,182.8,182.12135999999998,207.02136,195.62
35712,27.5,0.637,206.0,182.08162,209.58162,198.22
38009,29.6,0.636,224.2,182.12135999999998,211.72135999999998,200.32
39995,31.7,0.637,243.4,182.08162,213.78161999999998,202.42
41688,34.3,0.637,268.9,182.08162,216.38162,205.01999999999998
44055,37.1,0.636,294.8,182.12135999999998,219.22135999999998,207.82
46368,39.5,0.636,318.1,182.12135999999998,221.62135999999998,210.22
48704,42.0,0.636,344.7,182.12135999999998,224.12135999999998,212.72
52293,44.3,0.636,367.6,182.12135999999998,226.42136,215.01999999999998
54577,41.5,0.608,311.5,183.23407999999998,224.73407999999998,212.22
56732,39.4,0.599,283.4,183.59174,222.99174,210.12
58564,36.9,0.6,259.0,183.552,220.452,207.62
60942,34.7,0.6,238.4,183.552,218.252,205.42000000000002
63199,31.8,0.599,211.4,183.59174,215.39174,202.52
65554,29.3,0.599,189.7,183.59174,212.89174,200.02
67968,26.3,0.6,165.1,183.552,209.852,197.02
69899,24.6,0.6,150.6,183.552,208.152,195.32
71743,22.0,0.599,129.3,183.59174,205.59174,192.72
73807,19.7,0.598,110.6,183.63147999999998,203.33147999999997,190.42
77512,14.7,0.599,73.3,183.59174,198.29173999999998,185.42
79230,12.4,0.599,56.4,183.59174,195.99174,183.12
81300,9.5,0.598,35.9,183.63147999999998,193.13147999999998,180.22
83183,7.3,0.599,22.4,183.59174,190.89174,178.02
85171,4.9,0.599,8.4,183.59174,188.49174,175.62
87013,2.5,0.598,1.2,183.63147999999998,186.13147999999998,173.22
92542,-0.1,0.6,6.6,183.552,183.452,170.62
