Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1932,0.0,0.197,0.0,172.63058000000004,172.63058000000004,162.4
3790,2.3,0.198,4.9,172.59772000000004,174.89772000000005,164.70000000000002
5844,5.1,0.198,11.3,172.59772000000004,177.69772000000003,167.5
7524,7.5,0.198,17.2,172.59772000000004,180.09772000000004,169.9
9478,10.1,0.198,24.1,172.59772000000004,182.69772000000003,172.5
11287,12.7,0.198,30.8,172.59772000000004,185.29772000000003,175.1
13188,15.1,0.2,37.7,172.53200000000004,187.63200000000003,177.5
14988,17.6,0.201,45.1,172.49914000000004,190.09914000000003,180.0
16886,20.3,0.202,53.4,172.46628000000004,192.76628000000005,182.70000000000002
18754,22.8,0.203,61.3,172.43342000000004,195.23342000000005,185.20000000000002
20597,25.2,0.206,69.6,172.33484000000004,197.53484000000003,187.6
22292,27.6,0.207,77.8,172.30198000000004,199.90198000000004,190.0
24230,30.0,0.211,87.0,172.17054000000005,202.17054000000005,192.4
25889,32.3,0.212,96.0,172.13768000000005,204.43768000000006,194.7
27924,35.1,0.216,107.9,172.00624000000005,207.10624000000004,197.5
29576,37.6,0.22,120.2,171.87480000000005,209.47480000000004,200.0
31712,40.2,0.224,132.7,171.74336000000002,211.94336000000004,202.60000000000002
33710,37.4,0.213,113.3,172.10482000000005,209.50482000000005,199.8
35743,34.9,0.206,100.2,172.33484000000004,207.23484000000005,197.3
37542,32.3,0.198,87.4,172.59772000000004,204.89772000000005,194.7
39500,29.8,0.197,78.0,172.63058000000004,202.43058000000005,192.20000000000002
41117,27.4,0.196,69.9,172.66344000000004,200.06344000000004,189.8
43095,25.0,0.197,62.8,172.63058000000004,197.63058000000004,187.4
44724,22.4,0.196,54.6,172.66344000000004,195.06344000000004,184.8
46729,19.9,0.197,47.5,172.63058000000004,192.53058000000004,182.3
48583,17.7,0.197,41.1,172.63058000000004,190.33058000000003,180.1
50657,14.9,0.197,33.2,172.63058000000004,187.53058000000004,177.3
52377,12.7,0.196,26.9,172.66344000000004,185.36344000000003,175.1
54287,10.0,0.197,19.8,172.63058000000004,182.63058000000004,172.4
55787,7.6,0.197,13.9,172.63058000000004,180.23058000000003,170.0
57885,5.1,0.197,8.1,172.63058000000004,177.73058000000003,167.5
59621,2.7,0.197,3.4,172.63058000000004,175.33058000000003,165.1
64074,0.2,0.197,0.1,172.63058000000004,172.83058000000003,162.6
