Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1248,0.0,0.402,0.0,165.89428000000004,165.89428000000004,157.3
3064,2.0,0.402,9.3,165.89428000000004,167.89428000000004,159.3
4859,4.1,0.404,18.9,165.82856000000004,169.92856000000003,161.4
6977,6.7,0.402,30.9,165.89428000000004,172.59428000000003,164.0
8993,9.1,0.402,42.7,165.89428000000004,174.99428000000003,166.4
11128,11.7,0.404,56.4,165.82856000000004,177.52856000000003,169.0
12985,14.2,0.405,70.0,165.79570000000004,179.99570000000003,171.5
15075,16.5,0.405,81.9,165.79570000000004,182.29570000000004,173.8
17097,18.9,0.406,95.8,165.76284000000004,184.66284000000005,176.20000000000002
19211,21.3,0.406,109.6,165.76284000000004,187.06284000000005,178.60000000000002
21369,24.2,0.409,127.2,165.66426000000004,189.86426000000003,181.5
23557,26.3,0.41,140.2,165.63140000000004,191.93140000000005,183.60000000000002
25699,28.9,0.412,156.9,165.56568000000004,194.46568000000005,186.20000000000002
27934,31.3,0.415,173.7,165.46710000000004,196.76710000000006,188.60000000000002
30110,34.1,0.42,193.9,165.30280000000005,199.40280000000004,191.4
32245,36.4,0.424,211.1,165.17136000000002,201.57136000000003,193.70000000000002
34940,39.3,0.428,233.2,165.03992000000002,204.33992,196.60000000000002
37104,36.4,0.413,202.6,165.53282000000004,201.93282000000005,193.70000000000002
39194,33.9,0.402,180.6,165.89428000000004,199.79428000000004,191.20000000000002
41350,31.2,0.402,163.0,165.89428000000004,197.09428000000003,188.5
43265,28.6,0.402,146.7,165.89428000000004,194.49428000000003,185.9
45261,26.5,0.402,134.0,165.89428000000004,192.39428000000004,183.8
46937,23.8,0.402,117.8,165.89428000000004,189.69428000000005,181.10000000000002
48709,21.4,0.402,103.4,165.89428000000004,187.29428000000004,178.70000000000002
50446,18.9,0.402,89.2,165.89428000000004,184.79428000000004,176.20000000000002
52406,16.5,0.402,75.8,165.89428000000004,182.39428000000004,173.8
54504,13.5,0.402,60.0,165.89428000000004,179.39428000000004,170.8
56679,11.3,0.402,48.2,165.89428000000004,177.19428000000005,168.60000000000002
58493,8.9,0.402,36.0,165.89428000000004,174.79428000000004,166.20000000000002
60745,6.2,0.402,22.9,165.89428000000004,172.09428000000003,163.5
62389,4.2,0.402,13.9,165.89428000000004,170.09428000000003,161.5
64257,1.8,0.402,4.3,165.89428000000004,167.69428000000005,159.10000000000002
68036,-0.2,0.402,0.1,165.89428000000004,165.69428000000005,157.10000000000002
