Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2474,0.0,0.402,0.0,165.89428000000004,165.89428000000004,157.3
4302,2.4,0.402,7.9,165.89428000000004,168.29428000000004,159.70000000000002
6269,5.0,0.402,17.5,165.89428000000004,170.89428000000004,162.3
8126,7.5,0.404,28.0,165.82856000000004,173.32856000000004,164.8
10082,10.0,0.404,39.7,165.82856000000004,175.82856000000004,167.3
11973,12.6,0.404,52.3,165.82856000000004,178.42856000000003,169.9
13887,14.8,0.404,63.5,165.82856000000004,180.62856000000005,172.10000000000002
15800,17.4,0.405,77.2,165.79570000000004,183.19570000000004,174.70000000000002
17746,19.9,0.405,90.9,165.79570000000004,185.69570000000004,177.20000000000002
19802,22.4,0.406,104.7,165.76284000000004,188.16284000000005,179.70000000000002
21900,24.7,0.407,118.1,165.72998000000004,190.42998000000003,182.0
23915,27.5,0.41,135.6,165.63140000000004,193.13140000000004,184.8
25962,29.8,0.412,149.5,165.56568000000004,195.36568000000005,187.10000000000002
27976,32.3,0.415,166.4,165.46710000000004,197.76710000000003,189.60000000000002
29861,34.6,0.418,182.4,165.36852000000005,199.96852000000004,191.9
31758,36.8,0.42,198.0,165.30280000000005,202.10280000000006,194.10000000000002
34114,39.4,0.424,216.6,165.17136000000002,204.57136000000003,196.70000000000002
36007,36.8,0.412,191.4,165.56568000000004,202.36568000000005,194.10000000000002
37944,34.6,0.402,172.4,165.89428000000004,200.49428000000003,191.9
39701,32.0,0.401,155.5,165.92714000000004,197.92714000000004,189.3
41657,29.5,0.402,140.5,165.89428000000004,195.39428000000004,186.8
43083,27.2,0.4,125.6,165.96000000000004,193.16000000000003,184.5
45509,24.5,0.402,110.5,165.89428000000004,190.39428000000004,181.8
47447,21.9,0.402,95.5,165.89428000000004,187.79428000000004,179.20000000000002
49485,19.9,0.402,84.3,165.89428000000004,185.79428000000004,177.20000000000002
51500,17.3,0.402,70.2,165.89428000000004,183.19428000000005,174.60000000000002
53973,14.9,0.402,57.5,165.89428000000004,180.79428000000004,172.20000000000002
55730,12.7,0.402,45.7,165.89428000000004,178.59428000000003,170.0
57868,10.0,0.402,32.8,165.89428000000004,175.89428000000004,167.3
59586,7.9,0.402,22.6,165.89428000000004,173.79428000000004,165.20000000000002
61482,5.0,0.402,11.0,165.89428000000004,170.89428000000004,162.3
63438,3.3,0.402,5.6,165.89428000000004,169.19428000000005,160.60000000000002
69427,1.2,0.402,0.0,165.89428000000004,167.09428000000003,158.5
