Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2424,0.0,0.802,0.0,175.52451999999994,175.52451999999994,174.86
6988,5.0,0.803,13.2,175.48477999999994,180.48477999999994,179.86
8792,7.1,0.806,23.3,175.36555999999996,182.46555999999995,181.96
23964,9.8,0.803,38.0,175.48477999999994,185.28477999999996,184.66000000000003
26676,12.2,0.807,58.6,175.32581999999996,187.52581999999995,187.06
28878,14.7,0.812,79.0,175.12711999999993,189.82711999999992,189.56
30944,17.3,0.817,103.7,174.92841999999996,192.22841999999997,192.16000000000003
33432,19.8,0.823,129.6,174.68997999999993,194.48997999999995,194.66000000000003
35233,22.4,0.831,156.9,174.37205999999995,196.77205999999995,197.26000000000002
37711,24.8,0.837,182.2,174.13361999999995,198.93361999999996,199.66000000000003
39677,27.3,0.84,209.5,174.01439999999994,201.31439999999995,202.16000000000003
41893,29.5,0.84,231.8,174.01439999999994,203.51439999999994,204.36
43845,31.9,0.84,257.7,174.01439999999994,205.91439999999994,206.76000000000002
46040,34.7,0.84,287.9,174.01439999999994,208.71439999999996,209.56
48074,37.2,0.84,316.1,174.01439999999994,211.21439999999996,212.06
50390,39.1,0.84,336.9,174.01439999999994,213.11439999999993,213.96
52505,41.6,0.84,365.7,174.01439999999994,215.61439999999993,216.46
56641,44.3,0.839,394.2,174.05413999999996,218.35413999999997,219.16000000000003
58907,41.5,0.813,342.2,175.08737999999994,216.58737999999994,216.36
61551,39.3,0.803,310.7,175.48477999999994,214.78477999999996,214.16000000000003
63788,36.7,0.803,281.8,175.48477999999994,212.18477999999993,211.56
66302,34.4,0.803,256.3,175.48477999999994,209.88477999999995,209.26000000000002
68276,31.9,0.804,229.7,175.44503999999995,207.34503999999995,206.76000000000002
70413,29.5,0.803,204.2,175.48477999999994,204.98477999999994,204.36
72549,26.5,0.803,173.2,175.48477999999994,201.98477999999994,201.36
74735,24.6,0.804,154.0,175.44503999999995,200.04503999999994,199.46
76820,21.5,0.803,122.9,175.48477999999994,196.98477999999994,196.36
78939,19.4,0.803,102.4,175.48477999999994,194.88477999999995,194.26000000000002
80893,16.7,0.802,76.7,175.52451999999994,192.22451999999993,191.56
83128,14.4,0.803,57.2,175.48477999999994,189.88477999999995,189.26000000000002
84905,11.7,0.802,34.1,175.52451999999994,187.22451999999993,186.56
87121,9.6,0.803,20.1,175.48477999999994,185.08477999999994,184.46
89017,7.3,0.803,9.2,175.48477999999994,182.78477999999996,182.16000000000003
91132,4.9,0.803,2.3,175.48477999999994,180.38477999999995,179.76000000000002
93389,2.4,0.803,0.9,175.48477999999994,177.88477999999995,177.26000000000002
98397,0.0,0.804,0.0,175.44503999999995,175.44503999999995,174.86
