Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1693,0.0,0.5,0.0,162.67400000000004,162.67400000000004,152.88
4520,4.8,0.5,23.3,162.67400000000004,167.47400000000005,157.68
5883,7.2,0.501,35.8,162.64114000000004,169.84114000000002,160.07999999999998
7420,9.7,0.503,49.6,162.57542000000004,172.27542000000003,162.57999999999998
8593,11.9,0.504,63.5,162.54256000000004,174.44256000000004,164.78
10217,14.4,0.504,78.0,162.54256000000004,176.94256000000004,167.28
12969,19.4,0.509,110.4,162.37826000000004,181.77826000000005,172.28
14227,21.8,0.511,127.4,162.31254000000004,184.11254000000005,174.68
15863,24.5,0.515,146.2,162.18110000000001,186.68110000000001,177.38
17061,26.7,0.519,163.3,162.04966000000002,188.74966,179.57999999999998
18601,29.4,0.523,183.6,161.91822000000002,191.31822000000003,182.28
19814,31.7,0.528,202.9,161.75392000000002,193.45392,184.57999999999998
21435,34.3,0.533,224.7,161.58962000000002,195.88962000000004,187.18
22833,36.7,0.539,246.4,161.39246000000003,198.09246000000002,189.57999999999998
24609,39.2,0.544,268.5,161.22816000000003,200.42816000000005,192.07999999999998
25944,36.7,0.531,240.3,161.65534000000002,198.35534,189.57999999999998
27456,34.3,0.521,217.1,161.98394000000002,196.28394000000003,187.18
28719,31.8,0.511,194.7,162.31254000000004,194.11254000000005,184.68
30531,29.0,0.504,172.3,162.54256000000004,191.54256000000004,181.88
31835,26.7,0.499,154.6,162.70686000000003,189.40686000000002,179.57999999999998
33485,24.2,0.5,138.0,162.67400000000004,186.87400000000002,177.07999999999998
36427,19.4,0.499,107.1,162.70686000000003,182.10686000000004,172.28
37801,16.9,0.499,91.7,162.70686000000003,179.60686000000004,169.78
39191,14.5,0.499,76.4,162.70686000000003,177.20686000000003,167.38
40395,12.0,0.498,60.6,162.73972000000003,174.73972000000003,164.88
41795,9.7,0.499,46.8,162.70686000000003,172.40686000000002,162.57999999999998
44589,4.9,0.499,19.1,162.70686000000003,167.60686000000004,157.78
45887,2.3,0.5,5.9,162.67400000000004,164.97400000000005,155.18
50799,0.1,0.5,0.1,162.67400000000004,162.77400000000003,152.98
