Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1973,0.0,0.399,0.0,191.53974000000002,191.53974000000002,172.5
3652,2.3,0.4,3.2,191.50000000000003,193.80000000000004,174.8
5888,5.0,0.401,8.3,191.46026000000003,196.46026000000003,177.5
7620,7.4,0.404,15.8,191.34104000000002,198.74104000000003,179.9
9557,9.7,0.405,24.9,191.30130000000003,201.00130000000001,182.2
11502,12.1,0.405,34.6,191.30130000000003,203.40130000000002,184.6
13683,14.7,0.405,46.8,191.30130000000003,206.00130000000001,187.2
15550,17.3,0.405,60.4,191.30130000000003,208.60130000000004,189.8
17664,19.8,0.405,73.6,191.30130000000003,211.10130000000004,192.3
19642,22.0,0.404,86.4,191.34104000000002,213.34104000000002,194.5
21493,24.6,0.405,101.9,191.30130000000003,215.90130000000002,197.1
23414,27.0,0.404,116.2,191.34104000000002,218.34104000000002,199.5
25969,29.6,0.402,132.3,191.42052,221.02052,202.1
27285,32.4,0.409,156.8,191.14234000000002,223.54234000000002,204.9
30799,32.3,0.401,148.3,191.46026000000003,223.76026000000002,204.8
32855,34.6,0.404,167.2,191.34104000000002,225.94104000000002,207.1
34952,36.9,0.404,184.2,191.34104000000002,228.24104000000003,209.4
37148,39.3,0.404,203.3,191.34104000000002,230.64104000000003,211.8
39343,41.9,0.404,225.9,191.34104000000002,233.24104000000003,214.4
43476,44.2,0.401,244.7,191.46026000000003,235.66026000000005,216.7
46109,41.7,0.384,200.4,192.13584000000003,233.83584000000002,214.2
48764,39.1,0.366,164.1,192.85116000000002,231.95116000000002,211.6
51357,36.8,0.361,143.3,193.04986000000002,229.84986000000004,209.3
53916,34.5,0.361,127.7,193.04986000000002,227.54986000000002,207.0
56250,31.8,0.362,110.1,193.01012000000003,224.81012000000004,204.3
58582,29.5,0.362,95.8,193.01012000000003,222.51012000000003,202.0
60899,26.9,0.362,80.9,193.01012000000003,219.91012000000003,199.4
63217,24.5,0.362,67.4,193.01012000000003,217.51012000000003,197.0
67631,22.1,0.362,56.0,193.01012000000003,215.11012000000002,194.6
69938,19.7,0.361,42.9,193.04986000000002,212.74986,192.2
72118,17.3,0.362,31.9,193.01012000000003,210.31012000000004,189.8
74276,14.9,0.361,22.0,193.04986000000002,207.94986000000003,187.4
76451,12.3,0.361,14.1,193.04986000000002,205.34986000000004,184.8
78602,9.8,0.361,7.8,193.04986000000002,202.84986000000004,182.3
80764,7.5,0.361,3.9,193.04986000000002,200.54986000000002,180.0
82776,5.0,0.362,1.2,193.01012000000003,198.01012000000003,177.5
84516,2.5,0.361,1.3,193.04986000000002,195.54986000000002,175.0
89665,0.0,0.362,0.0,193.01012000000003,193.01012000000003,172.5
