Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1822,0.0,0.503,0.0,162.57542000000004,162.57542000000004,154.4
3860,2.9,0.503,4.5,162.57542000000004,165.47542000000004,157.3
5870,5.7,0.503,14.2,162.57542000000004,168.27542000000003,160.1
7892,7.8,0.503,23.5,162.57542000000004,170.37542000000005,162.20000000000002
9605,10.4,0.504,37.9,162.54256000000004,172.94256000000004,164.8
11602,12.7,0.504,50.8,162.54256000000004,175.24256000000003,167.1
13683,15.7,0.504,68.6,162.54256000000004,178.24256000000003,170.1
15542,17.7,0.504,81.4,162.54256000000004,180.24256000000003,172.1
17423,20.3,0.504,98.2,162.54256000000004,182.84256000000005,174.70000000000002
19505,22.6,0.505,113.2,162.50970000000004,185.10970000000003,177.0
21637,25.0,0.505,129.7,162.50970000000004,187.50970000000004,179.4
23782,27.5,0.506,147.5,162.47684000000004,189.97684000000004,181.9
25938,30.2,0.509,167.7,162.37826000000004,192.57826000000003,184.6
28153,32.6,0.51,185.1,162.34540000000004,194.94540000000003,187.0
30288,35.3,0.514,206.8,162.21396000000004,197.51396000000005,189.7
32446,37.4,0.516,223.6,162.14824000000004,199.54824000000005,191.8
34921,40.1,0.52,246.0,162.01680000000005,202.11680000000004,194.5
36975,37.4,0.505,215.7,162.50970000000004,199.90970000000004,191.8
39071,34.8,0.503,194.2,162.57542000000004,197.37542000000002,189.2
41247,32.1,0.503,173.9,162.57542000000004,194.67542000000003,186.5
42965,29.7,0.503,155.9,162.57542000000004,192.27542000000003,184.1
44994,27.3,0.503,138.1,162.57542000000004,189.87542000000005,181.70000000000002
46988,24.8,0.503,120.9,162.57542000000004,187.37542000000005,179.20000000000002
49274,22.2,0.503,102.9,162.57542000000004,184.77542000000003,176.6
51181,19.9,0.503,87.1,162.57542000000004,182.47542000000004,174.3
53404,17.3,0.503,70.2,162.57542000000004,179.87542000000005,171.70000000000002
55460,14.8,0.503,54.6,162.57542000000004,177.37542000000005,169.20000000000002
57393,12.4,0.503,39.9,162.57542000000004,174.97542000000004,166.8
59454,10.0,0.503,26.5,162.57542000000004,172.57542000000004,164.4
61366,7.4,0.504,13.4,162.54256000000004,169.94256000000004,161.8
63137,5.3,0.503,5.7,162.57542000000004,167.87542000000005,159.70000000000002
65122,2.7,0.503,0.8,162.57542000000004,165.27542000000003,157.1
67510,0.9,0.503,0.5,162.57542000000004,163.47542000000004,155.3
70848,0.8,0.503,0.1,162.57542000000004,163.37542000000005,155.20000000000002
