Parameter,Value
c3_e,-67.59994129832506
c2_e,0.2116906282607878
c1_e,-7.31362201660712e-05
c0_e,196.04284472425502
c3_c,-63.23515695520907
c2_c,0.18532083837727445
c1_c,8.552233237126988e-06
c0_c,195.83857871270948
